wave,tp
  31726.42,0.14698100
  31728.82,0.15173900
  31731.22,0.15594000
  31733.62,0.15946100
  31736.02,0.16240800
  31738.42,0.16489800
  31740.82,0.16704700
  31743.22,0.16897100
  31745.62,0.17078600
  31748.02,0.17260800
  31750.42,0.17455500
  31752.82,0.17670100
  31755.22,0.17903200
  31757.62,0.18151500
  31760.02,0.18412200
  31762.42,0.18682000
  31764.82,0.18958100
  31767.22,0.19237200
  31769.62,0.19516400
  31772.02,0.19793000
  31774.42,0.20066300
  31776.83,0.20336700
  31779.23,0.20604400
  31781.63,0.20869700
  31784.03,0.21132800
  31786.43,0.21394000
  31788.83,0.21653700
  31791.23,0.21912000
  31793.63,0.22169000
  31796.03,0.22424500
  31798.43,0.22678300
  31800.83,0.22930100
  31803.23,0.23179700
  31805.63,0.23426900
  31808.03,0.23671500
  31810.43,0.23913300
  31812.83,0.24152300
  31815.23,0.24389100
  31817.63,0.24624400
  31820.03,0.24859000
  31822.43,0.25093500
  31824.83,0.25328600
  31827.24,0.25565100
  31829.64,0.25803600
  31832.04,0.26044700
  31834.44,0.26288100
  31836.84,0.26533000
  31839.24,0.26778600
  31841.64,0.27024300
  31844.04,0.27269300
  31846.44,0.27512900
  31848.84,0.27754300
  31851.24,0.27992800
  31853.64,0.28228000
  31856.04,0.28459300
  31858.44,0.28686400
  31860.84,0.28909000
  31863.24,0.29126700
  31865.64,0.29339200
  31868.04,0.29545900
  31870.44,0.29746700
  31872.84,0.29941400
  31875.25,0.30130800
  31877.65,0.30315700
  31880.05,0.30497100
  31882.45,0.30675800
  31884.85,0.30852600
  31887.25,0.31028500
  31889.65,0.31204200
  31892.05,0.31380500
  31894.45,0.31557400
  31896.85,0.31734400
  31899.25,0.31911300
  31901.65,0.32087400
  31904.05,0.32262600
  31906.45,0.32436400
  31908.85,0.32608500
  31911.25,0.32778300
  31913.65,0.32945700
  31916.05,0.33110100
  31918.45,0.33271300
  31920.85,0.33428900
  31923.25,0.33582600
  31925.66,0.33731900
  31928.06,0.33876500
  31930.46,0.34016100
  31932.86,0.34150500
  31935.26,0.34279700
  31937.66,0.34403900
  31940.06,0.34523400
  31942.46,0.34638100
  31944.86,0.34748300
  31947.26,0.34854200
  31949.66,0.34955900
  31952.06,0.35053600
  31954.46,0.35147700
  31956.86,0.35238500
  31959.26,0.35326700
  31961.66,0.35412600
  31964.06,0.35496800
  31966.46,0.35579500
  31968.86,0.35661400
  31971.26,0.35742900
  31973.66,0.35823800
  31976.07,0.35903900
  31978.47,0.35982800
  31980.87,0.36059900
  31983.27,0.36134800
  31985.67,0.36207200
  31988.07,0.36276600
  31990.47,0.36342600
  31992.87,0.36404700
  31995.27,0.36462800
  31997.67,0.36516300
  32000.07,0.36565200
  32002.47,0.36608900
  32004.87,0.36647300
  32007.27,0.36680100
  32009.67,0.36706800
  32012.07,0.36727400
  32014.47,0.36742500
  32016.87,0.36753000
  32019.27,0.36759800
  32021.67,0.36763800
  32024.07,0.36766100
  32026.48,0.36767500
  32028.88,0.36769000
  32031.28,0.36771500
  32033.68,0.36775300
  32036.08,0.36780400
  32038.48,0.36786700
  32040.88,0.36794000
  32043.28,0.36802300
  32045.68,0.36811500
  32048.08,0.36821500
  32050.48,0.36832200
  32052.88,0.36843300
  32055.28,0.36854200
  32057.68,0.36864300
  32060.08,0.36873000
  32062.48,0.36879600
  32064.88,0.36883500
  32067.28,0.36884100
  32069.68,0.36880800
  32072.08,0.36873000
  32074.48,0.36861000
  32076.89,0.36845700
  32079.29,0.36827500
  32081.69,0.36807300
  32084.09,0.36785600
  32086.49,0.36763000
  32088.89,0.36740400
  32091.29,0.36718200
  32093.69,0.36696700
  32096.09,0.36675400
  32098.49,0.36654100
  32100.89,0.36632400
  32103.29,0.36609900
  32105.69,0.36586300
  32108.09,0.36561200
  32110.49,0.36534300
  32112.89,0.36505400
  32115.29,0.36474600
  32117.69,0.36441900
  32120.09,0.36407500
  32122.49,0.36371500
  32124.89,0.36334100
  32127.30,0.36295200
  32129.70,0.36255200
  32132.10,0.36214000
  32134.50,0.36172000
  32136.90,0.36129400
  32139.30,0.36086500
  32141.70,0.36043700
  32144.10,0.36001200
